DeviceId,Company_Name,SOC,Odometer,latitude,longitude,population,Region,Manufacturing_Date,On_Road_Since,Expiry_Date
VIM-1152,Q.Te Bikes,76.97509418,61.29710927,17.6895006,78.43878916,1151,Hyderabad,18-Aug-19,25-Dec-19,21-Apr-41
VIM-1153,Qquick,70.38106868,82.92162193,17.55466914,78.74089076,1152,Hyderabad,27-Sep-19,5-Jan-20,26-May-44
VIM-1154,Qquick,78.88707319,25.76608627,17.76336605,78.8091489,1153,Hyderabad,23-Sep-19,13-Dec-19,20-Apr-42
VIM-1155,Napino-Hero,80.33266564,20.63619389,17.16307019,78.32637657,1154,Hyderabad,21-Nov-19,22-Dec-19,30-Oct-44
VIM-1156,Q.Te Bikes,70.98562404,43.73548599,17.3277694,78.39056773,1155,Hyderabad,24-Oct-19,14-Dec-19,15-Jan-41
VIM-1157,Evy Mobility,75.00515724,88.66617383,17.6665722,78.56822906,1156,Hyderabad,7-Dec-19,7-Jan-20,12-Aug-44
VIM-1158,Napino-Hero,77.27309521,55.11490197,17.54761905,78.4283804,1157,Hyderabad,1-Aug-19,19-Dec-19,23-Jul-41
VIM-1159,Napino-Bajaj,79.88664255,68.41048557,17.63372106,78.75843085,1158,Hyderabad,24-Nov-19,2-Jan-20,18-Jun-43
VIM-1160,Vecmocon Technologies,71.8772021,86.4268058,17.36314949,78.52712983,1159,Hyderabad,7-Sep-19,14-Dec-19,14-Sep-43
VIM-1161,Bounce Share,77.49808202,37.60496237,17.62940164,78.15254975,1160,Hyderabad,8-Sep-19,28-Jan-20,22-Oct-41
VIM-1162,Campus Share,71.04409726,82.78657439,17.43904612,78.14292917,1161,Hyderabad,28-Aug-19,21-Jan-20,23-Jul-41
VIM-1163,Napino-Bajaj,74.95244022,37.72848162,17.34006436,78.39401182,1162,Hyderabad,5-Dec-19,6-Jan-20,30-Jan-41
VIM-1164,Campus Share,80.97786184,65.29515498,17.37517442,78.48891601,1163,Hyderabad,17-Aug-19,29-Jan-20,31-Jan-42
VIM-1165,Vogo,81.78509077,73.95809041,17.29759468,78.84107158,1164,Hyderabad,13-Sep-19,2-Dec-19,6-Apr-44
VIM-1166,Kerala Automotive Limited,71.31125505,74.72130378,17.10884187,78.68109094,1165,Hyderabad,22-Nov-19,2-Dec-19,11-Apr-43
VIM-1167,Qquick,75.02682323,82.11734029,17.26712447,78.23074678,1166,Hyderabad,30-Aug-19,10-Dec-19,11-Nov-42
VIM-1168,Campus Share,69.19911879,24.3298634,17.54369458,78.60170773,1167,Hyderabad,1-Aug-19,10-Dec-19,11-Nov-42
VIM-1169,Vecmocon Technologies,73.48348059,74.79082578,17.61267148,78.29665894,1168,Hyderabad,23-Dec-19,13-Dec-19,21-Jan-41
VIM-1170,Vogo,77.13875327,55.76515543,17.6683836,78.50490299,1169,Hyderabad,27-Sep-19,29-Jan-20,6-Nov-41
VIM-1171,Napino-Bajaj,78.0891246,31.4112589,17.38221459,78.86230224,1170,Hyderabad,4-Dec-19,18-Dec-19,9-Nov-40
VIM-1172,Vecmocon Technologies,76.61199116,53.47353376,17.75611611,78.67006006,1171,Hyderabad,2-Sep-19,11-Jan-20,5-Apr-41
VIM-1173,Q.Te Bikes,71.22590023,75.17100373,17.18558116,78.20786517,1172,Hyderabad,30-Oct-19,5-Dec-19,27-Aug-42
VIM-1174,Vogo,78.72718677,6.992583236,17.00156586,78.44171745,1173,Hyderabad,23-Jan-20,14-Jan-20,25-Aug-40
VIM-1175,Qquick,78.16394334,82.35538051,17.462412,78.45959628,1174,Hyderabad,23-Dec-19,12-Jan-20,15-Jun-43
VIM-1176,Kerala Automotive Limited,74.28954481,59.75274892,17.65829972,78.12808601,1175,Hyderabad,15-Sep-19,22-Jan-20,26-May-41
VIM-1177,Vogo,73.88686941,31.10299362,17.65262382,78.75384214,1176,Hyderabad,19-Nov-19,5-Jan-20,8-Nov-41
VIM-1178,Kerala Automotive Limited,74.18634155,77.55649502,17.55965275,78.47628378,1177,Hyderabad,15-Jan-20,25-Jan-20,17-Sep-42
VIM-1179,Q.Te Bikes,78.58158583,46.91968394,17.72568463,78.84220433,1178,Hyderabad,10-Aug-19,15-Dec-19,27-Jul-42
VIM-1180,Vecmocon Technologies,72.97073152,20.40731097,17.3821064,78.3246252,1179,Hyderabad,20-Dec-19,8-Dec-19,28-May-43
VIM-1181,Campus Share,72.59772982,7.262520919,17.08597891,78.71244364,1180,Hyderabad,5-Sep-19,2-Jan-20,21-Feb-43
VIM-1182,Vogo,76.56496908,81.57419347,17.18267465,78.79429627,1181,Hyderabad,10-Dec-19,26-Jan-20,1-Jun-43
VIM-1183,Napino-Bajaj,70.72777463,23.82900195,17.09102576,78.44348923,1182,Hyderabad,10-Oct-19,11-Dec-19,27-Nov-42
VIM-1184,Vogo,72.83687591,11.63308985,17.41384873,78.43981393,1183,Hyderabad,23-Jan-20,29-Dec-19,19-Mar-41
VIM-1185,Kerala Automotive Limited,74.81241927,16.79309636,17.46577683,78.60239435,1184,Hyderabad,14-Oct-19,26-Jan-20,5-Jan-45
VIM-1186,Vogo,77.4162801,77.31856478,17.5579209,78.35230187,1185,Hyderabad,5-Aug-19,13-Dec-19,8-Mar-42
VIM-1187,Qquick,77.07093574,94.292045,17.51601331,78.46487444,1186,Hyderabad,7-Dec-19,13-Dec-19,14-Oct-43
VIM-1188,Vecmocon Technologies,77.25842983,55.10264918,17.15568553,78.15412768,1187,Hyderabad,25-Oct-19,24-Dec-19,30-Jun-42
VIM-1189,Napino-Bajaj,72.58196054,41.9493974,17.10000379,78.78982746,1188,Hyderabad,11-Sep-19,19-Dec-19,23-Oct-43
VIM-1190,Campus Share,69.10983482,5.889461036,17.11999636,78.41128662,1189,Hyderabad,29-Dec-19,14-Dec-19,15-Mar-44
VIM-1191,Kerala Automotive Limited,75.30708673,32.67139494,17.12538726,78.55428643,1190,Hyderabad,13-Oct-19,24-Jan-20,4-Oct-43
VIM-1192,Vogo,77.12559012,26.22733167,17.05759612,78.3447563,1191,Hyderabad,12-Oct-19,2-Jan-20,24-Apr-44
VIM-1193,Vogo,80.56818676,73.78892348,17.74108884,78.60414258,1192,Hyderabad,20-Jan-20,7-Dec-19,3-Feb-41
VIM-1194,Evy Mobility,74.33279746,58.89296255,17.70387523,78.1851376,1193,Hyderabad,26-Dec-19,14-Jan-20,28-Jun-41
VIM-1195,Napino-Bajaj,74.70277235,34.18470241,17.22975592,78.34956519,1194,Hyderabad,4-Nov-19,27-Dec-19,11-Apr-44
VIM-1196,Vecmocon Technologies,72.09212389,90.31974287,17.72829904,78.63055568,1195,Hyderabad,7-Aug-19,13-Jan-20,25-Sep-41
VIM-1197,Qquick,81.4254457,23.55495135,17.09031244,78.68959731,1196,Hyderabad,3-Dec-19,2-Jan-20,13-Jul-41
VIM-1198,Vecmocon Technologies,77.96752679,12.67074503,17.77794746,78.65885292,1197,Hyderabad,14-Aug-19,28-Dec-19,20-Aug-40
VIM-1199,Qquick,77.46752684,57.87730308,17.09501171,78.56858946,1198,Hyderabad,30-Sep-19,1-Jan-20,13-Aug-41
VIM-1200,Qquick,69.82779771,11.51114831,17.70440998,78.26510032,1199,Hyderabad,22-Sep-19,8-Dec-19,1-Feb-44
VIM-1201,Napino-Hero,70.11040357,6.294322461,17.34440864,78.11507068,1200,Hyderabad,7-Sep-19,15-Dec-19,2-Sep-40
VIM-1202,Evy Mobility,69.00910412,6.567632987,17.51609559,78.17467468,1201,Hyderabad,23-Jan-20,19-Jan-20,21-Oct-43
VIM-1203,Bounce Share,75.50766952,21.55818657,17.59890291,78.33455376,1202,Hyderabad,26-Aug-19,25-Dec-19,15-Aug-43
VIM-1204,Qquick,77.69915914,32.237599,17.29240682,78.41491422,1203,Hyderabad,10-Aug-19,3-Jan-20,28-Oct-43
VIM-1205,Vecmocon Technologies,69.95489809,51.57222343,17.46381892,78.63568189,1204,Hyderabad,29-Oct-19,11-Dec-19,3-Feb-41
VIM-1206,Bounce Share,71.14294457,1.252776739,17.25411604,78.27425149,1205,Hyderabad,3-Sep-19,14-Dec-19,29-Mar-41
VIM-1207,Napino-Hero,73.22885618,96.42986062,17.52936978,78.20455897,1206,Hyderabad,24-Jan-20,16-Dec-19,21-Aug-43
VIM-1208,Vecmocon Technologies,73.04473667,78.64487981,17.6973553,78.4577903,1207,Hyderabad,12-Sep-19,11-Jan-20,21-Nov-40
VIM-1209,Napino-Hero,79.17477077,38.83074484,17.23641815,78.61108499,1208,Hyderabad,16-Jan-20,21-Jan-20,7-Mar-42
VIM-1210,Kerala Automotive Limited,75.18241408,70.34702196,17.32546097,78.4753481,1209,Hyderabad,14-Nov-19,3-Dec-19,9-Apr-42
VIM-1211,Bounce Share,76.88345816,16.17833365,17.10920627,78.26891166,1210,Hyderabad,1-Sep-19,9-Dec-19,19-Jan-44
VIM-1212,Vecmocon Technologies,78.8846834,31.1198101,17.58904717,78.242735,1211,Hyderabad,23-Aug-19,3-Dec-19,10-Dec-40
VIM-1213,Qquick,72.34152291,19.44884338,17.4409481,78.52928587,1212,Hyderabad,18-Aug-19,25-Dec-19,3-Oct-40
VIM-1214,Q.Te Bikes,71.28758828,82.12509139,17.02112707,78.61531952,1213,Hyderabad,28-Nov-19,14-Jan-20,17-Jul-41
VIM-1215,Q.Te Bikes,71.07704231,13.95124916,17.14390868,78.85943423,1214,Hyderabad,15-Aug-19,6-Jan-20,14-May-42
VIM-1216,Bounce Share,72.86137997,15.42996572,17.50502104,78.08746754,1215,Hyderabad,3-Dec-19,4-Dec-19,27-Nov-40
VIM-1217,Vogo,72.44268288,51.05596967,17.11170993,78.44884632,1216,Hyderabad,30-Dec-19,8-Jan-20,4-Jul-44
VIM-1218,Napino-Hero,77.50262867,34.09710577,17.64117346,78.48156628,1217,Hyderabad,21-Sep-19,2-Jan-20,2-Nov-40
VIM-1219,Qquick,77.41056324,79.87405159,16.99017388,78.26486366,1218,Hyderabad,1-Aug-19,18-Dec-19,5-Sep-42
VIM-1220,Napino-Hero,80.00723835,35.2861907,17.25990539,78.61006788,1219,Hyderabad,6-Aug-19,24-Dec-19,23-Nov-44
VIM-1221,Campus Share,70.41782036,58.00940817,17.4996113,78.37941598,1220,Hyderabad,25-Jan-20,3-Jan-20,6-Nov-40
VIM-1222,Q.Te Bikes,79.75403486,98.23147519,17.18783074,78.29461884,1221,Hyderabad,4-Nov-19,13-Dec-19,9-Nov-41
VIM-1223,Napino-Hero,81.59666521,17.65009113,17.13351983,78.86630744,1222,Hyderabad,5-Oct-19,31-Jan-20,2-Jan-42
VIM-1224,Qquick,75.65203499,45.39388439,17.73816047,78.63299784,1223,Hyderabad,18-Nov-19,12-Dec-19,30-Jan-41
VIM-1225,Napino-Hero,77.41022085,75.89747451,17.51920775,78.63803283,1224,Hyderabad,8-Nov-19,25-Dec-19,5-May-43
VIM-1226,Evy Mobility,72.05856951,99.98412743,17.45444554,78.5018205,1225,Hyderabad,19-Oct-19,15-Dec-19,11-Aug-43
VIM-1227,Evy Mobility,74.11953712,79.08845518,17.58280488,78.22848451,1226,Hyderabad,20-Sep-19,13-Dec-19,29-Aug-42
VIM-1228,Kerala Automotive Limited,72.86751194,13.51938457,17.74379096,78.19038106,1227,Hyderabad,9-Dec-19,3-Dec-19,2-Jun-43
VIM-1229,Napino-Bajaj,74.61309315,25.77228442,17.42734869,78.29391877,1228,Hyderabad,13-Oct-19,2-Jan-20,30-Jun-41
VIM-1230,Evy Mobility,74.25884645,46.85637785,17.29107499,78.77504937,1229,Hyderabad,7-Oct-19,30-Jan-20,25-Feb-41
VIM-1231,Vecmocon Technologies,70.02885233,66.02323887,17.41821245,78.20234441,1230,Hyderabad,2-Jan-20,25-Jan-20,18-Dec-41
VIM-1232,Bounce Share,71.76771915,48.29872991,17.63668648,78.79294201,1231,Hyderabad,16-Jan-20,15-Dec-19,18-May-43
VIM-1233,Q.Te Bikes,69.19193745,33.61985188,17.15391773,78.70314166,1232,Hyderabad,22-Oct-19,21-Jan-20,25-Nov-41
VIM-1234,Vogo,70.06302122,20.79645275,17.10531068,78.59196277,1233,Hyderabad,25-Sep-19,1-Jan-20,28-May-44
VIM-1235,Bounce Share,80.47871456,85.25083805,17.18166661,78.45575232,1234,Hyderabad,7-Nov-19,24-Jan-20,23-Oct-44
VIM-1236,Q.Te Bikes,77.90719511,68.88990354,17.56228766,78.46280228,1235,Hyderabad,28-Dec-19,7-Jan-20,6-Sep-41
VIM-1237,Napino-Bajaj,74.14308308,48.89295996,17.556153,78.42300432,1236,Hyderabad,17-Oct-19,10-Dec-19,13-Dec-44
VIM-1238,Vogo,74.78244073,79.05427662,16.99239742,78.78761555,1237,Hyderabad,13-Dec-19,23-Jan-20,25-Oct-40
VIM-1239,Campus Share,69.87187736,47.84844917,17.59326432,78.50891122,1238,Hyderabad,26-Sep-19,17-Dec-19,29-Mar-43
VIM-1240,Vogo,79.51441845,67.75114158,17.42971836,78.1041588,1239,Hyderabad,25-Nov-19,13-Jan-20,11-Aug-41
VIM-1241,Napino-Bajaj,73.95014583,98.97948663,17.21885986,78.2491765,1240,Hyderabad,29-Nov-19,9-Dec-19,6-Jun-41
VIM-1242,Kerala Automotive Limited,70.68501219,8.808540307,17.41480096,78.2377967,1241,Hyderabad,29-Oct-19,5-Jan-20,23-Oct-42
VIM-1243,Kerala Automotive Limited,81.42321152,75.28598252,17.66322236,78.82112238,1242,Hyderabad,11-Dec-19,20-Jan-20,12-Jan-43
VIM-1244,Vecmocon Technologies,78.4401111,47.1300238,17.47704109,78.37771586,1243,Hyderabad,5-Jan-20,30-Dec-19,23-Nov-40
VIM-1245,Campus Share,74.27156355,0.119351304,17.2856738,78.16988708,1244,Hyderabad,5-Jan-20,10-Dec-19,24-Feb-41
VIM-1246,Bounce Share,69.72326807,33.39310971,17.12070458,78.57660809,1245,Hyderabad,2-Sep-19,14-Jan-20,6-Sep-41
VIM-1247,Vecmocon Technologies,76.28850816,73.53518684,17.35436615,78.70119655,1246,Hyderabad,7-Jan-20,30-Dec-19,17-Nov-40
VIM-1248,Vogo,75.4546935,67.68351042,17.61635467,78.82804776,1247,Hyderabad,25-Sep-19,29-Jan-20,27-Apr-41
VIM-1249,Vogo,81.00565746,92.35497565,17.14961006,78.28463761,1248,Hyderabad,7-Dec-19,14-Jan-20,28-Oct-42
VIM-1250,Evy Mobility,70.17445568,22.94109409,17.34585302,78.40163048,1249,Hyderabad,10-Dec-19,27-Dec-19,27-Nov-42
VIM-1251,Bounce Share,76.75131337,63.07251142,17.572913,78.7037208,1250,Hyderabad,17-Jan-20,25-Dec-19,29-Sep-42
VIM-1252,Vogo,70.39311363,90.15591006,17.72432528,78.43000217,1251,Hyderabad,19-Oct-19,4-Dec-19,5-Nov-40
VIM-1253,Bounce Share,80.05098249,62.85938386,17.06498105,78.19297579,1252,Hyderabad,1-Sep-19,26-Dec-19,1-Aug-44
VIM-1254,Qquick,72.53116437,17.89466378,17.11070128,78.30392301,1253,Hyderabad,29-Jan-20,7-Dec-19,20-Apr-44
VIM-1255,Napino-Bajaj,75.26952599,0.121946405,17.56472833,78.12137795,1254,Hyderabad,22-Jan-20,3-Dec-19,19-Jan-43
VIM-1256,Evy Mobility,72.22738678,1.286389085,17.58038006,78.53988564,1255,Hyderabad,2-Sep-19,5-Dec-19,13-Apr-42
VIM-1257,Campus Share,81.5398356,99.12480015,17.63622243,78.7585709,1256,Hyderabad,11-Dec-19,1-Feb-20,28-Nov-43
VIM-1258,Evy Mobility,81.99596513,33.68800278,17.07729335,78.78179106,1257,Hyderabad,29-Nov-19,16-Dec-19,11-Apr-44
VIM-1259,Napino-Hero,76.09769391,45.55654564,17.59902251,78.63182108,1258,Hyderabad,13-Dec-19,18-Jan-20,11-Dec-44
VIM-1260,Napino-Bajaj,69.52517227,19.59082416,17.76873074,78.25806609,1259,Hyderabad,30-Aug-19,15-Dec-19,4-Aug-43
VIM-1261,Bounce Share,70.08605111,47.40422902,17.02911613,78.50299616,1260,Hyderabad,4-Jan-20,8-Dec-19,21-Dec-44
VIM-1262,Vogo,76.16284496,41.88825182,17.76720218,78.50977792,1261,Hyderabad,24-Nov-19,15-Jan-20,8-Dec-41
VIM-1263,Napino-Hero,69.50873336,96.28185045,17.37683248,78.51677679,1262,Hyderabad,16-Aug-19,29-Jan-20,4-May-42
VIM-1264,Napino-Hero,71.2788387,42.43837158,17.75644864,78.21757842,1263,Hyderabad,4-Oct-19,16-Dec-19,6-Oct-40
VIM-1265,Napino-Bajaj,77.34729262,92.80874594,17.20130582,78.65937059,1264,Hyderabad,17-Nov-19,17-Jan-20,13-Jul-41
VIM-1266,Campus Share,79.69426998,67.92415651,17.10138554,78.47510709,1265,Hyderabad,29-Jan-20,13-Dec-19,5-Sep-43
VIM-1267,Q.Te Bikes,77.45597693,88.87773166,17.24460496,78.08734921,1266,Hyderabad,27-Sep-19,7-Dec-19,3-Sep-44
VIM-1268,Vogo,80.53479874,63.25032547,17.40635568,78.22042302,1267,Hyderabad,26-Dec-19,1-Dec-19,15-Mar-44
VIM-1269,Campus Share,75.90978721,81.09911163,17.27045208,78.41720063,1268,Hyderabad,5-Aug-19,20-Dec-19,7-Apr-44
VIM-1270,Kerala Automotive Limited,81.55930723,0.06537555,17.54659867,78.82612777,1269,Hyderabad,11-Sep-19,18-Jan-20,27-Oct-40
VIM-1271,Evy Mobility,75.87681423,34.47368333,17.53541578,78.61741489,1270,Hyderabad,1-Aug-19,25-Dec-19,29-Mar-42
VIM-1272,Evy Mobility,74.00072161,4.838112994,17.08451763,78.42952583,1271,Hyderabad,5-Oct-19,17-Dec-19,7-Jun-42
VIM-1273,Evy Mobility,70.31195335,19.57528836,17.62998641,78.32791603,1272,Hyderabad,6-Nov-19,30-Dec-19,2-Apr-41
VIM-1274,Q.Te Bikes,76.47387505,58.99164659,17.17234575,78.17900827,1273,Hyderabad,13-Nov-19,3-Jan-20,6-Feb-42
VIM-1275,Kerala Automotive Limited,79.66837329,7.417669259,17.33434528,78.45626207,1274,Hyderabad,29-Oct-19,21-Jan-20,14-Nov-41
VIM-1276,Evy Mobility,70.42364593,62.19175448,17.39714189,78.244993,1275,Hyderabad,17-Jan-20,3-Jan-20,24-Feb-41
VIM-1277,Vecmocon Technologies,74.59768206,24.21780492,17.03817931,78.80167666,1276,Hyderabad,24-Oct-19,18-Jan-20,8-May-42
VIM-1278,Napino-Bajaj,80.2633044,62.19189375,17.08382369,78.77768143,1277,Hyderabad,20-Jan-20,2-Dec-19,28-Dec-42
VIM-1279,Kerala Automotive Limited,74.56357944,22.6133596,17.21431742,78.86303293,1278,Hyderabad,5-Dec-19,28-Jan-20,22-May-43
VIM-1280,Bounce Share,81.54835476,24.75871378,16.99676439,78.33276755,1279,Hyderabad,25-Oct-19,5-Jan-20,18-Nov-41
VIM-1281,Q.Te Bikes,70.90488419,72.70341145,17.19486458,78.85176596,1280,Hyderabad,7-Nov-19,15-Dec-19,18-Nov-43
VIM-1282,Napino-Bajaj,73.75939242,7.252905937,17.67393631,78.86585357,1281,Hyderabad,18-Sep-19,28-Jan-20,29-Jul-42
VIM-1283,Campus Share,77.42392874,57.99995621,17.57469121,78.36800561,1282,Hyderabad,25-Dec-19,4-Dec-19,25-Jun-41
VIM-1284,Vecmocon Technologies,76.84370146,82.26736188,17.54922077,78.63580331,1283,Hyderabad,15-Dec-19,20-Dec-19,15-Nov-40
VIM-1285,Vecmocon Technologies,74.89022439,33.51162196,17.46476512,78.71039559,1284,Hyderabad,13-Sep-19,18-Jan-20,7-Nov-40
VIM-1286,Bounce Share,76.07260463,94.46209636,17.35251584,78.75365778,1285,Hyderabad,28-Jan-20,3-Dec-19,9-Jul-44
VIM-1287,Napino-Hero,80.53172733,54.0722216,17.68795423,78.36889505,1286,Hyderabad,2-Aug-19,18-Dec-19,10-Jun-42
VIM-1288,Vogo,77.39944997,81.06666754,17.4216916,78.32514432,1287,Hyderabad,13-Dec-19,26-Jan-20,2-Mar-43
VIM-1289,Q.Te Bikes,79.05479833,38.45854137,17.19098493,78.26842628,1288,Hyderabad,13-Sep-19,10-Dec-19,9-Feb-43
VIM-1290,Vecmocon Technologies,72.56384128,79.83085106,17.61934645,78.31849265,1289,Hyderabad,19-Nov-19,9-Jan-20,31-Jan-41
VIM-1291,Evy Mobility,76.10716581,37.82038518,17.01496189,78.61546764,1290,Hyderabad,11-Oct-19,23-Jan-20,9-Jan-44
VIM-1292,Bounce Share,81.24055788,76.59239919,17.70817713,78.2219243,1291,Hyderabad,3-Jan-20,13-Dec-19,3-Feb-42
VIM-1293,Vogo,76.38984592,83.44933147,17.36436663,78.58167964,1292,Hyderabad,9-Nov-19,17-Dec-19,27-Apr-42
VIM-1294,Campus Share,77.24209413,87.8136202,17.44099377,78.35858559,1293,Hyderabad,29-Sep-19,10-Dec-19,29-May-41
VIM-1295,Kerala Automotive Limited,71.03040288,56.11504205,17.31737012,78.13901291,1294,Hyderabad,27-Aug-19,2-Dec-19,5-Mar-43
VIM-1296,Evy Mobility,76.93956678,33.77906047,17.54137983,78.28912485,1295,Hyderabad,7-Oct-19,28-Jan-20,23-Nov-44
VIM-1297,Vogo,80.83486082,80.20237297,17.69259691,78.1297563,1296,Hyderabad,26-Oct-19,7-Dec-19,19-Nov-43
VIM-1298,Kerala Automotive Limited,77.19497449,70.53632025,17.71992533,78.2018051,1297,Hyderabad,14-Aug-19,24-Dec-19,5-Nov-42
VIM-1299,Evy Mobility,76.70484885,7.689739339,17.61787968,78.49353842,1298,Hyderabad,2-Dec-19,27-Dec-19,24-Aug-41
VIM-1300,Napino-Bajaj,75.52439598,16.27207549,17.17939176,78.35919512,1299,Hyderabad,6-Dec-19,17-Dec-19,17-May-41
VIM-1301,Qquick,79.95391605,25.69998918,17.11487711,78.2318431,1300,Hyderabad,28-Oct-19,6-Jan-20,21-Aug-44
VIM-1302,Evy Mobility,77.56052819,30.78210002,17.68020168,78.87927858,1301,Hyderabad,24-Jan-20,21-Dec-19,12-Dec-43
VIM-1303,Q.Te Bikes,70.97762951,99.31251036,17.12602151,78.82179047,1302,Hyderabad,16-Sep-19,24-Dec-19,12-Jan-43
VIM-1304,Bounce Share,71.06498834,54.43939329,17.20887712,78.76480216,1303,Hyderabad,3-Sep-19,29-Jan-20,26-Sep-43
VIM-1305,Evy Mobility,73.71806819,18.17317252,17.12754472,78.370418,1304,Hyderabad,17-Nov-19,9-Jan-20,21-Feb-41
VIM-1306,Vogo,69.10225675,49.01293771,17.17337819,78.37717304,1305,Hyderabad,7-Aug-19,29-Jan-20,26-Dec-41
VIM-1307,Q.Te Bikes,80.63882099,68.63464093,17.39597245,78.57128636,1306,Hyderabad,5-Aug-19,21-Dec-19,24-May-42
VIM-1308,Kerala Automotive Limited,77.86867824,89.9230456,17.00477707,78.38568587,1307,Hyderabad,27-Sep-19,11-Dec-19,22-Oct-40
VIM-1309,Campus Share,69.14269147,61.93158513,17.63320264,78.56108892,1308,Hyderabad,3-Aug-19,7-Jan-20,29-Sep-44
VIM-1310,Vogo,81.10240275,99.79637744,17.02331061,78.19215039,1309,Hyderabad,29-Jan-20,17-Jan-20,23-Oct-43
VIM-1311,Campus Share,73.32747719,14.5598593,17.72478527,78.25754735,1310,Hyderabad,15-Dec-19,8-Dec-19,6-Nov-41
VIM-1312,Vecmocon Technologies,69.81953065,17.22657197,17.72519688,78.5811092,1311,Hyderabad,26-Jan-20,10-Dec-19,1-Jan-45
VIM-1313,Napino-Bajaj,71.90344549,13.20550969,17.04263786,78.45937611,1312,Hyderabad,5-Sep-19,30-Dec-19,29-May-41
VIM-1314,Vogo,71.80170637,53.30772522,17.64864012,78.39834536,1313,Hyderabad,19-Nov-19,1-Dec-19,9-May-43
VIM-1315,Kerala Automotive Limited,71.73476103,81.64541524,17.17129493,78.86405856,1314,Hyderabad,1-Dec-19,10-Jan-20,2-Oct-44
VIM-1316,Napino-Bajaj,78.74957312,14.23749678,17.13915925,78.21836825,1315,Hyderabad,10-Oct-19,1-Dec-19,28-Apr-43
VIM-1317,Vecmocon Technologies,77.66808133,57.97170079,17.62816905,78.83856862,1316,Hyderabad,29-Jan-20,21-Dec-19,17-Dec-40
VIM-1318,Napino-Hero,77.84742446,37.70879345,17.65185024,78.2594969,1317,Hyderabad,21-Jan-20,15-Jan-20,17-Dec-40
VIM-1319,Napino-Hero,72.41147131,97.38864143,17.48309098,78.81905022,1318,Hyderabad,7-Dec-19,31-Dec-19,16-Nov-41
VIM-1320,Kerala Automotive Limited,70.73997209,0.855111718,17.09446704,78.59565659,1319,Hyderabad,22-Sep-19,27-Jan-20,26-May-44
VIM-1321,Vogo,69.85826249,60.76749023,17.42967867,78.10520144,1320,Hyderabad,28-Dec-19,7-Dec-19,18-Oct-40
VIM-1322,Napino-Bajaj,77.75401223,17.41042324,17.07318205,78.77154735,1321,Hyderabad,11-Sep-19,25-Jan-20,30-May-42
VIM-1323,Q.Te Bikes,75.029804,50.19573952,17.27962157,78.44968341,1322,Hyderabad,10-Aug-19,15-Dec-19,13-Mar-43
VIM-1324,Napino-Bajaj,76.2061717,54.53806023,16.98988612,78.80262521,1323,Hyderabad,10-Dec-19,25-Jan-20,18-Apr-42
VIM-1325,Evy Mobility,69.21615366,95.88832675,17.4916431,78.37211045,1324,Hyderabad,4-Aug-19,15-Jan-20,28-Jan-41
VIM-1326,Vogo,80.46271864,13.67216315,17.57741181,78.49485115,1325,Hyderabad,21-Dec-19,2-Jan-20,4-Nov-42
VIM-1327,Vogo,78.50612922,62.43100039,17.59805182,78.77088648,1326,Hyderabad,18-Oct-19,14-Dec-19,15-Oct-43
VIM-1328,Kerala Automotive Limited,74.44622886,15.53088384,17.20049225,78.52064993,1327,Hyderabad,13-Aug-19,14-Jan-20,9-Sep-42
VIM-1329,Qquick,74.19400709,31.35369235,17.05880822,78.65879972,1328,Hyderabad,14-Sep-19,28-Jan-20,14-Jan-44
VIM-1330,Campus Share,71.39302494,4.370076101,17.19214639,78.66593401,1329,Hyderabad,22-Nov-19,15-Dec-19,24-Apr-42
VIM-1331,Bounce Share,69.40254453,84.23199199,17.68236944,78.73805264,1330,Hyderabad,21-Oct-19,5-Dec-19,21-Oct-40
VIM-1332,Qquick,74.80272025,33.53949907,17.01654368,78.33714201,1331,Hyderabad,15-Sep-19,7-Jan-20,20-Aug-44
VIM-1333,Evy Mobility,81.04567314,56.69231272,17.27831251,78.7343264,1332,Hyderabad,24-Sep-19,31-Jan-20,10-May-43
VIM-1334,Napino-Hero,71.27982805,77.698578,17.30225997,78.23915467,1333,Hyderabad,30-Nov-19,29-Dec-19,12-Apr-43
VIM-1335,Q.Te Bikes,73.74117764,7.314841706,17.7198222,78.86276946,1334,Hyderabad,20-Dec-19,22-Jan-20,8-Aug-44
VIM-1336,Vecmocon Technologies,71.07877882,91.04633122,17.20371069,78.10614746,1335,Hyderabad,29-Aug-19,9-Jan-20,21-Nov-42
VIM-1337,Vogo,80.1658261,3.697655184,17.15086962,78.12542063,1336,Hyderabad,11-Sep-19,8-Dec-19,25-May-44
VIM-1338,Evy Mobility,74.32380177,64.62249823,17.07788695,78.57437888,1337,Hyderabad,26-Aug-19,27-Jan-20,22-Jan-45
VIM-1339,Napino-Bajaj,77.1900406,86.56853776,17.08935329,78.78901863,1338,Hyderabad,24-Jan-20,15-Dec-19,25-Jul-44
VIM-1340,Qquick,74.67186839,88.22822099,17.45953415,78.41559739,1339,Hyderabad,9-Nov-19,7-Dec-19,13-Jun-43
VIM-1341,Vogo,78.16224657,36.19926928,16.98940704,78.7988331,1340,Hyderabad,29-Nov-19,2-Jan-20,14-Apr-42
VIM-1342,Napino-Bajaj,70.05133351,52.41500723,17.18356418,78.68944737,1341,Hyderabad,3-Nov-19,24-Jan-20,24-May-44
